ValuationDate,IMLedis,tradeId,IMModel,productClass,riskType,qualifier,bucket,label1,label2,amount,amountCurrency,amountUSD,EndDate,CollectRegulations,PostRegulations
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,124.1041665113379,EUR,148.92499981360547,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,156.5843570182891,EUR,187.9012284219469,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,220.67847206722607,EUR,264.81416648067125,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,82.7544270252098,EUR,99.30531243025175,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,168.754125698467,EUR,202.5049508381604,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,248.26328107562932,EUR,297.91593729075515,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,380.5081007335626,EUR,456.6097208802751,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,226.35769745130912,EUR,271.6292369415709,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,153.33908537024166,EUR,184.00690244428998,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,175.2446689945619,EUR,210.29360279347426,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,86.81101658526909,EUR,104.1732199023229,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,162.26358240237212,EUR,194.71629888284653,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,120.07505097775538,EUR,144.09006117330645,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,202.82947800296517,EUR,243.3953736035582,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,98.980785265447,EUR,118.77694231853638,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,96.54683152941142,EUR,115.8561978352937,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,417.01740677409634,EUR,500.4208881289156,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,846.2045822283707,EUR,1015.4454986740448,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,760.2048835551134,EUR,912.245860266136,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,81.94310911319792,EUR,98.3317309358375,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,214.99924668314304,EUR,257.9990960197716,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,93.30155988136397,EUR,111.96187185763677,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,672.5825490578325,EUR,807.099058869399,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,232.848240747404,EUR,279.4178888968848,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,320.47057524468494,EUR,384.56469029362194,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,175.2446689945619,EUR,210.29360279347426,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,279.9046796440919,EUR,335.8856155729103,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,610.922387744931,EUR,733.1068652939172,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,584.9602145605514,EUR,701.9522574726617,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,68.15070460899629,EUR,81.78084553079555,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,174.43335108255002,EUR,209.32002129906002,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,55.70256775974004,EUR,66.84308131168805,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,78.50310067693933,EUR,94.20372081232719,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,29.43866275385225,EUR,35.3263953046227,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,60.03178287060066,EUR,72.03813944472078,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,88.31598826155674,EUR,105.97918591386808,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,135.3601257995755,EUR,162.4321509594906,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,80.52340106200762,EUR,96.62808127440914,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,54.54811039684387,EUR,65.45773247621264,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,62.34069759639299,EUR,74.8088371156716,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,30.881734457472454,EUR,37.058081348966944,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,57.72286814480833,EUR,69.26744177376999,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,42.714922427158164,EUR,51.257906912589796,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,72.15358518101041,EUR,86.5843022172125,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,35.21094956833308,EUR,42.25313948199969,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,34.345106546160956,EUR,41.214127855393144,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,148.3477711321574,EUR,178.01732535858886,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,301.02475737517545,EUR,361.22970885021056,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,270.43163725842703,EUR,324.51796471011244,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,29.150048413128204,EUR,34.98005809575384,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,76.48280029187103,EUR,91.77936035024523,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,33.19064918326479,EUR,39.82877901991775,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,239.2612884602305,EUR,287.11354615227657,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,82.83231578779994,EUR,99.39877894535992,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,114.00266458599644,EUR,136.80319750319572,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,62.34069759639299,EUR,74.8088371156716,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,99.57194754979437,EUR,119.48633705975324,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,217.32659856520337,EUR,260.79191827824405,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,208.090939662034,EUR,249.7091275944408,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,24.243604620819497,EUR,29.092325544983396,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,62.05208325566895,EUR,74.46249990680273,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,78.29217850914455,EUR,93.95061421097346,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,110.33923603361303,EUR,132.40708324033562,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,41.3772135126049,EUR,49.65265621512587,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,84.3770628492335,EUR,101.2524754190802,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,124.13164053781466,EUR,148.95796864537758,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,190.2540503667813,EUR,228.30486044013756,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,113.17884872565456,EUR,135.81461847078546,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,76.66954268512083,EUR,92.00345122214499,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,87.62233449728095,EUR,105.14680139673713,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,43.40550829263454,EUR,52.08660995116145,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,81.13179120118606,EUR,97.35814944142327,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,60.03752548887769,EUR,72.04503058665323,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,101.41473900148259,EUR,121.6976868017791,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,49.4903926327235,EUR,59.38847115926819,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,48.27341576470571,EUR,57.92809891764685,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,208.50870338704817,EUR,250.2104440644578,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,423.10229111418533,EUR,507.7227493370224,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,380.1024417775567,EUR,456.122930133068,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,40.97155455659896,EUR,49.16586546791875,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,107.49962334157152,EUR,128.9995480098858,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,46.650779940681986,EUR,55.98093592881838,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,336.29127452891623,EUR,403.5495294346995,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,116.424120373702,EUR,139.7089444484424,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,160.23528762234247,EUR,192.28234514681097,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,87.62233449728095,EUR,105.14680139673713,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,139.95233982204596,EUR,167.94280778645515,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,305.4611938724655,EUR,366.5534326469586,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,292.4801072802757,EUR,350.97612873633085,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,34.075352304498146,EUR,40.89042276539777,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,87.21667554127501,EUR,104.66001064953001,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,-167.10770327922012,EUR,-200.52924393506413,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,-235.509302030818,EUR,-282.6111624369816,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,-88.31598826155675,EUR,-105.97918591386811,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,-180.095348611802,EUR,-216.1144183341624,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,-264.94796478467026,EUR,-317.9375577416043,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,-406.08037739872657,EUR,-487.2964528784719,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,-241.5702031860229,EUR,-289.88424382322745,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,-163.64433119053163,EUR,-196.37319742863795,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,-187.022092789179,EUR,-224.42651134701478,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,-92.64520337241737,EUR,-111.17424404690084,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,-173.168604434425,EUR,-207.80232532130998,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,-128.14476728147451,EUR,-153.77372073776942,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,-216.46075554303127,EUR,-259.7529066516375,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,-105.63284870499926,EUR,-126.7594184459991,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,-103.03531963848287,EUR,-123.64238356617945,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,-445.04331339647223,EUR,-534.0519760757667,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,-903.0742721255264,EUR,-1083.6891265506315,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,-811.2949117752812,EUR,-973.5538941303374,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,-87.45014523938463,EUR,-104.94017428726154,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,-229.44840087561312,EUR,-275.33808105073575,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,-99.57194754979437,EUR,-119.48633705975324,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,-717.7838653806916,EUR,-861.3406384568299,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,-248.49694736339987,EUR,-298.1963368360798,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,-342.00799375798937,EUR,-410.40959250958724,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,-187.022092789179,EUR,-224.42651134701478,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,-298.71584264938315,EUR,-358.4590111792598,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,-651.9797956956102,EUR,-782.3757548347322,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,-624.272818986102,EUR,-749.1273827833224,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,-72.73081386245849,EUR,-87.27697663495019,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,-186.15624976700687,EUR,-223.38749972040824,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,-234.87653552743367,EUR,-281.8518426329204,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,-331.0177081008391,EUR,-397.2212497210069,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,-124.13164053781468,EUR,-148.9579686453776,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,-253.1311885477005,EUR,-303.7574262572406,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,-372.394921613444,EUR,-446.8739059361328,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,-570.7621511003439,EUR,-684.9145813204126,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,-339.53654617696367,EUR,-407.4438554123564,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,-230.0086280553625,EUR,-276.010353666435,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,-262.86700349184287,EUR,-315.44040419021144,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,-130.21652487790362,EUR,-156.25982985348435,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,-243.3953736035582,EUR,-292.07444832426984,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,-180.11257646663307,EUR,-216.1350917599597,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,-304.24421700444776,EUR,-365.0930604053373,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,-148.4711778981705,EUR,-178.1654134778046,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,-144.82024729411714,EUR,-173.78429675294055,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,-625.5261101611445,EUR,-750.6313321933734,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,-1269.306873342556,EUR,-1523.1682480110671,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,-1140.3073253326702,EUR,-1368.3687903992043,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,-122.91466366979688,EUR,-147.49759640375626,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,-322.49887002471456,EUR,-386.99864402965744,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,-139.95233982204596,EUR,-167.94280778645515,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,-1008.8738235867487,EUR,-1210.6485883040984,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,-349.272361121106,EUR,-419.12683334532716,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,-480.7058628670274,EUR,-576.8470354404328,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,-262.86700349184287,EUR,-315.44040419021144,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,-419.8570194661379,EUR,-503.82842335936544,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,-916.3835816173967,EUR,-1099.660297940876,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,-877.4403218408272,EUR,-1052.9283862089926,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,-102.22605691349443,EUR,-122.67126829619332,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,-261.650026623825,EUR,-313.98003194859,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,167.10770327922012,EUR,200.52924393506413,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,235.509302030818,EUR,282.6111624369816,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,88.31598826155675,EUR,105.97918591386811,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,180.095348611802,EUR,216.1144183341624,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,264.94796478467026,EUR,317.9375577416043,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,406.08037739872657,EUR,487.2964528784719,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,241.5702031860229,EUR,289.88424382322745,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,163.64433119053163,EUR,196.37319742863795,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,187.022092789179,EUR,224.42651134701478,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,92.64520337241737,EUR,111.17424404690084,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,173.168604434425,EUR,207.80232532130998,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,128.14476728147451,EUR,153.77372073776942,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,216.46075554303127,EUR,259.7529066516375,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,105.63284870499926,EUR,126.7594184459991,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,103.03531963848287,EUR,123.64238356617945,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,445.04331339647223,EUR,534.0519760757667,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,903.0742721255264,EUR,1083.6891265506315,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,811.2949117752812,EUR,973.5538941303374,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,87.45014523938463,EUR,104.94017428726154,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,229.44840087561312,EUR,275.33808105073575,,,Prudential
